Date,FRAK
2017-09-07,129.6409149169922
2017-09-08,126.2573013305664
2017-09-11,127.6107406616211
2017-09-12,129.35089111328125
2017-09-13,133.41122436523438
2017-09-14,134.95802307128906
2017-09-15,134.4746551513672
2017-09-18,135.0546875
2017-09-19,134.76466369628906
2017-09-20,137.95494079589844
2017-09-21,139.888427734375
2017-09-22,140.56515502929688
2017-09-25,143.4654083251953
2017-09-26,143.9487762451172
2017-09-27,144.72216796875
2017-09-28,143.6587677001953
2017-09-29,143.4654083251953
2017-10-02,143.4654083251953
2017-10-03,143.4654083251953
2017-10-04,142.98202514648438
2017-10-05,143.5620880126953
2017-10-06,140.9518585205078
2017-10-09,141.3385467529297
2017-10-10,141.04852294921875
2017-10-11,141.4352264404297
2017-10-12,139.98512268066406
2017-10-13,140.75852966308594
2017-10-16,140.371826171875
2017-10-17,141.04852294921875
2017-10-18,140.178466796875
2017-10-19,139.50173950195312
2017-10-20,139.59840393066406
2017-10-23,137.47157287597656
2017-10-24,136.98818969726562
2017-10-25,135.24806213378906
2017-10-26,135.44140625
2017-10-27,139.79176330566406
2017-10-30,141.1452178955078
2017-10-31,142.40199279785156
2017-11-01,146.1722869873047
2017-11-02,145.6889190673828
2017-11-03,147.91244506835938
2017-11-06,153.8096160888672
2017-11-07,152.93954467773438
2017-11-08,151.39276123046875
2017-11-09,153.1328887939453
2017-11-10,152.1661376953125
2017-11-13,150.03929138183594
2017-11-14,144.81887817382812
2017-11-15,142.30531311035156
2017-11-16,142.40199279785156
2017-11-17,144.23880004882812
2017-11-20,142.11195373535156
2017-11-21,142.11195373535156
2017-11-22,143.9487762451172
2017-11-24,144.62550354003906
2017-11-27,140.75852966308594
2017-11-28,141.1452178955078
2017-11-29,142.01528930664062
2017-11-30,145.20556640625
2017-12-01,148.20248413085938
2017-12-04,145.59226989746094
2017-12-05,145.20556640625
2017-12-06,140.371826171875
2017-12-07,141.2418975830078
2017-12-08,142.5953369140625
2017-12-11,144.43215942382812
2017-12-12,143.6587677001953
2017-12-13,141.9186248779297
2017-12-14,140.66183471679688
2017-12-15,139.3083953857422
2017-12-18,140.76966857910156
2017-12-19,142.13351440429688
2017-12-20,145.932861328125
2017-12-21,150.0244140625
2017-12-22,151.09603881835938
2017-12-26,154.11599731445312
2017-12-27,152.4598846435547
2017-12-28,153.726318359375
2017-12-29,152.55731201171875
2018-01-02,156.7462921142578
2018-01-03,158.98692321777344
2018-01-04,159.96109008789062
2018-01-05,158.40240478515625
2018-01-08,159.47401428222656
2018-01-09,159.76626586914062
2018-01-10,158.6946563720703
2018-01-11,162.59140014648438
2018-01-12,163.1759033203125
2018-01-16,160.44818115234375
2018-01-17,161.2275390625
2018-01-18,160.83787536621094
2018-01-19,158.6946563720703
2018-01-22,162.88365173339844
2018-01-23,164.63719177246094
2018-01-24,165.22169494628906
2018-01-25,162.88365173339844
2018-01-26,163.27333068847656
2018-01-29,160.5456085205078
2018-01-30,155.77210998535156
2018-01-31,155.18759155273438
2018-02-01,156.1617889404297
2018-02-02,149.73216247558594
2018-02-05,145.15350341796875
2018-02-06,145.6405792236328
2018-02-07,142.328369140625
2018-02-08,136.38583374023438
2018-02-09,134.924560546875
2018-02-12,139.50323486328125
2018-02-13,137.4574432373047
2018-02-14,142.42576599121094
2018-02-15,142.328369140625
2018-02-16,141.45159912109375
2018-02-20,141.64642333984375
2018-02-21,138.23678588867188
2018-02-22,140.18515014648438
2018-02-23,143.78964233398438
2018-02-26,144.3741455078125
2018-02-27,141.2567596435547
2018-02-28,137.5548553466797
2018-03-01,137.74969482421875
2018-03-02,139.40582275390625
2018-03-05,142.62062072753906
2018-03-06,141.2567596435547
2018-03-07,139.69805908203125
2018-03-08,139.21095275878906
2018-03-09,141.84127807617188
2018-03-12,141.7438507080078
2018-03-13,140.86708068847656
2018-03-14,140.76966857910156
2018-03-15,138.91871643066406
2018-03-16,140.96449279785156
2018-03-19,137.8471221923828
2018-03-20,140.08773803710938
2018-03-21,147.0044403076172
2018-03-22,144.3741455078125
2018-03-23,143.98446655273438
2018-03-26,146.127685546875
2018-03-27,143.0102996826172
2018-03-28,140.5748291015625
2018-03-29,144.47157287597656
2018-04-02,139.9903106689453
2018-04-03,142.523193359375
2018-04-04,142.42576599121094
2018-04-05,146.22511291503906
2018-04-06,140.6722412109375
2018-04-09,142.91287231445312
2018-04-10,149.05023193359375
2018-04-11,151.58311462402344
2018-04-12,151.1934356689453
2018-04-13,153.82373046875
2018-04-16,154.01856994628906
2018-04-17,155.77210998535156
2018-04-18,159.66883850097656
2018-04-19,159.18174743652344
2018-04-20,158.2075653076172
2018-04-23,159.18174743652344
2018-04-24,157.23336791992188
2018-04-25,159.18174743652344
2018-04-26,160.74046325683594
2018-04-27,159.18174743652344
2018-04-30,160.64303588867188
2018-05-01,159.57142639160156
2018-05-02,160.35076904296875
2018-05-03,157.330810546875
2018-05-04,159.0843505859375
2018-05-07,159.66883850097656
2018-05-08,162.49398803710938
2018-05-09,165.6113739013672
2018-05-10,166.6829833984375
2018-05-11,165.31910705566406
2018-05-14,166.8778076171875
2018-05-15,167.3649139404297
2018-05-16,168.72877502441406
2018-05-17,173.1125946044922
2018-05-18,171.2616424560547
2018-05-21,173.5022735595703
2018-05-22,169.8003692626953
2018-05-23,168.33908081054688
2018-05-24,165.22169494628906
2018-05-25,161.2275390625
2018-05-29,160.35076904296875
2018-05-30,166.19589233398438
2018-05-31,164.3449249267578
2018-06-01,163.0784912109375
2018-06-04,159.76626586914062
2018-06-05,159.8636932373047
2018-06-06,160.64303588867188
2018-06-07,163.95526123046875
2018-06-08,163.1759033203125
2018-06-11,164.24752807617188
2018-06-12,164.44235229492188
2018-06-13,165.02685546875
2018-06-14,162.9810791015625
2018-06-15,158.40240478515625
2018-06-18,162.0068817138672
2018-06-19,162.29916381835938
2018-06-20,164.83201599121094
2018-06-21,160.74046325683594
2018-06-22,166.48812866210938
2018-06-25,162.68882751464844
2018-06-26,166.00103759765625
2018-06-27,169.4106903076172
2018-06-28,168.82618713378906
2018-06-29,170.4822998046875
2018-07-02,166.58555603027344
2018-07-03,168.92359924316406
2018-07-05,168.43649291992188
2018-07-06,171.16421508789062
2018-07-09,174.67129516601562
2018-07-10,175.25579833984375
2018-07-11,170.87196350097656
2018-07-12,170.67713928222656
2018-07-13,172.23583984375
2018-07-16,168.24166870117188
2018-07-17,167.8520050048828
2018-07-18,168.0468292236328
2018-07-19,168.0468292236328
2018-07-20,167.75457763671875
2018-07-23,167.07264709472656
2018-07-24,169.3132781982422
2018-07-25,170.4822998046875
2018-07-26,171.2616424560547
2018-07-27,167.8520050048828
2018-07-30,170.57972717285156
2018-07-31,169.9951934814453
2018-08-01,166.9752197265625
2018-08-02,167.5597381591797
2018-08-03,165.12428283691406
2018-08-06,167.26748657226562
2018-08-07,166.00103759765625
2018-08-08,163.56556701660156
2018-08-09,162.59140014648438
2018-08-10,163.95526123046875
2018-08-13,161.130126953125
2018-08-14,161.8120574951172
2018-08-15,154.7005157470703
2018-08-16,155.96694946289062
2018-08-17,156.3566131591797
2018-08-20,156.2592010498047
2018-08-21,158.5972442626953
2018-08-22,161.32496643066406
2018-08-23,159.76626586914062
2018-08-24,161.03271484375
2018-08-27,162.2017364501953
2018-08-28,161.51980590820312
2018-08-29,163.1759033203125
2018-08-30,162.59140014648438
2018-08-31,161.71463012695312
2018-09-04,158.30499267578125
2018-09-05,157.62306213378906
2018-09-06,154.3108367919922
2018-09-07,153.92115783691406
2018-09-10,153.33663940429688
2018-09-11,155.67469787597656
2018-09-12,157.03854370117188
2018-09-13,156.7462921142578
2018-09-14,157.42823791503906
2018-09-17,157.03854370117188
2018-09-18,160.44818115234375
2018-09-19,162.49398803710938
2018-09-20,161.42237854003906
2018-09-21,162.1042938232422
2018-09-24,166.19589233398438
2018-09-25,166.58555603027344
2018-09-26,164.1501007080078
2018-09-27,165.80621337890625
2018-09-28,167.26748657226562
2018-10-01,169.4106903076172
2018-10-02,168.33908081054688
2018-10-03,171.65130615234375
2018-10-04,169.3132781982422
2018-10-05,169.1184539794922
2018-10-08,167.94940185546875
2018-10-09,170.4822998046875
2018-10-10,163.27333068847656
2018-10-11,157.52565002441406
2018-10-12,159.66883850097656
2018-10-15,160.25335693359375
2018-10-16,160.74046325683594
2018-10-17,158.1101531982422
2018-10-18,154.79791259765625
2018-10-19,154.7005157470703
2018-10-22,153.33663940429688
2018-10-23,147.4915313720703
2018-10-24,140.18515014648438
2018-10-25,142.23094177246094
2018-10-26,139.60064697265625
2018-10-29,133.95037841796875
2018-10-30,137.8471221923828
2018-10-31,138.23678588867188
2018-11-01,140.08773803710938
2018-11-02,137.94454956054688
2018-11-05,141.35418701171875
2018-11-06,141.1593475341797
2018-11-07,144.56898498535156
2018-11-08,140.08773803710938
2018-11-09,141.84127807617188
2018-11-12,135.89874267578125
2018-11-13,133.46328735351562
2018-11-14,133.26844787597656
2018-11-15,135.41165161132812
2018-11-16,136.48326110839844
2018-11-19,135.41165161132812
2018-11-20,129.76138305664062
2018-11-21,133.17103576660156
2018-11-23,127.42333984375
2018-11-26,128.5923614501953
2018-11-27,126.74140930175781
2018-11-28,128.00784301757812
2018-11-29,130.0536346435547
2018-11-30,128.1052703857422
2018-12-03,133.7555389404297
2018-12-04,128.39752197265625
2018-12-06,124.0136947631836
2018-12-07,124.30594635009766
2018-12-10,121.38339233398438
2018-12-11,121.09114837646484
2018-12-12,122.55241394042969
2018-12-13,122.0653305053711
2018-12-14,117.29182434082031
2018-12-17,113.68733978271484
2018-12-18,111.34929656982422
2018-12-19,109.79059600830078
2018-12-20,106.13810729980469
2018-12-21,103.78166198730469
2018-12-24,99.55970764160156
2018-12-26,107.41452026367188
2018-12-27,107.31633758544922
2018-12-28,106.53085327148438
2018-12-31,107.21814727783203
2019-01-02,109.96733093261719
2019-01-03,110.06551361083984
2019-01-04,115.07295227050781
2019-01-07,118.01850891113281
2019-01-08,119.29491424560547
2019-01-09,122.24047088623047
2019-01-10,122.82958221435547
2019-01-11,121.84772491455078
2019-01-14,122.14228820800781
2019-01-15,123.32050323486328
2019-01-16,122.73139190673828
2019-01-17,123.81143188476562
2019-01-18,125.67694854736328
2019-01-22,121.45498657226562
2019-01-23,119.29491424560547
2019-01-24,119.98220825195312
2019-01-25,122.53502655029297
2019-01-28,120.76769256591797
2019-01-29,121.65135955810547
2019-01-30,123.90961456298828
2019-01-31,122.63320922851562
2019-02-01,123.41868591308594
2019-02-04,124.00780487060547
2019-02-05,122.43683624267578
2019-02-06,121.06224822998047
2019-02-07,115.4656982421875
2019-02-08,114.38565826416016
2019-02-11,116.25118255615234
2019-02-12,118.11669921875
2019-02-13,121.06224822998047
2019-02-14,121.94590759277344
2019-02-15,124.79328155517578
2019-02-19,125.38239288330078
2019-02-20,125.97150421142578
2019-02-21,121.84772491455078
2019-02-22,123.12413787841797
2019-02-25,123.61505889892578
2019-02-26,122.82958221435547
2019-02-27,123.41868591308594
2019-02-28,121.94590759277344
2019-03-01,123.90961456298828
2019-03-04,124.30235290527344
2019-03-05,123.32050323486328
2019-03-06,119.78584289550781
2019-03-07,118.80399322509766
2019-03-08,115.171142578125
2019-03-11,116.93846893310547
2019-03-12,119.09854888916016
2019-03-13,121.25862121582031
2019-03-14,121.65135955810547
2019-03-15,121.16043090820312
2019-03-18,123.71324920654297
2019-03-19,122.33865356445312
2019-03-20,126.65879821777344
2019-03-21,127.0515365600586
2019-03-22,122.33865356445312
2019-03-25,122.04410552978516
2019-03-26,124.79328155517578
2019-03-27,124.4005355834961
2019-03-28,125.48058319091797
2019-03-29,125.08783721923828
2019-04-01,126.65879821777344
2019-04-02,125.67694854736328
2019-04-03,122.63320922851562
2019-04-04,123.81143188476562
2019-04-05,127.73883819580078
2019-04-08,128.91705322265625
2019-04-09,126.85516357421875
2019-04-10,128.13157653808594
2019-04-11,127.44428253173828
2019-04-12,135.3972625732422
2019-04-15,134.12088012695312
2019-04-16,135.20089721679688
2019-04-17,134.80816650390625
2019-04-18,134.31724548339844
2019-04-22,138.04827880859375
2019-04-23,138.3428192138672
2019-04-24,137.65553283691406
2019-04-25,135.69183349609375
2019-04-26,132.94264221191406
2019-04-29,132.64810180664062
2019-04-30,131.46986389160156
2019-05-01,127.6406478881836
2019-05-02,124.30235290527344
2019-05-03,126.16787719726562
2019-05-06,126.65879821777344
2019-05-07,125.18601989746094
2019-05-08,127.6406478881836
2019-05-09,126.65879821777344
2019-05-10,126.95336151123047
2019-05-13,123.51687622070312
2019-05-14,126.26606750488281
2019-05-15,126.65879821777344
2019-05-16,127.83702087402344
2019-05-17,125.38239288330078
2019-05-20,125.38239288330078
2019-05-21,127.44428253173828
2019-05-22,123.51687622070312
2019-05-23,117.52758026123047
2019-05-24,117.42939758300781
2019-05-28,116.15299224853516
2019-05-29,116.15299224853516
2019-05-30,114.09110260009766
2019-05-31,111.53829193115234
2019-06-03,111.73466491699219
2019-06-04,113.89473724365234
2019-06-05,110.1636962890625
2019-06-06,111.9310302734375
2019-06-07,112.71651458740234
2019-06-10,111.9310302734375
2019-06-11,112.42195892333984
2019-06-12,109.77096557617188
2019-06-13,111.44010925292969
2019-06-14,109.67277526855469
2019-06-17,111.9310302734375
2019-06-18,113.992919921875
2019-06-19,113.6983642578125
2019-06-20,116.74210357666016
2019-06-21,116.54573059082031
2019-06-24,115.26932525634766
2019-06-25,114.58203125
2019-06-26,117.92032623291016
2019-06-27,116.44754791259766
2019-06-28,117.2330322265625
2019-07-01,117.72395324707031
2019-07-02,113.79655456542969
2019-07-03,113.992919921875
2019-07-05,114.77840423583984
2019-07-08,114.38565826416016
2019-07-09,114.09110260009766
2019-07-10,117.03665161132812
2019-07-11,115.95661926269531
2019-07-12,117.13484954833984
2019-07-15,114.09110260009766
2019-07-16,112.22559356689453
2019-07-17,109.86914825439453
2019-07-18,109.47640228271484
2019-07-19,111.53829193115234
2019-07-22,111.34192657470703
2019-07-23,111.9310302734375
2019-07-24,112.02921295166016
2019-07-25,109.08366394042969
2019-07-26,108.00362396240234
2019-07-29,106.72721862792969
2019-07-30,110.458251953125
2019-07-31,111.34192657470703
2019-08-01,106.33448028564453
2019-08-02,104.66532897949219
2019-08-05,100.54155731201172
2019-08-06,99.06878662109375
2019-08-07,99.06878662109375
2019-08-08,101.42522430419922
2019-08-09,100.9343032836914
2019-08-12,99.4615249633789
2019-08-13,100.73793029785156
2019-08-14,96.31959533691406
2019-08-15,95.7304916381836
2019-08-16,97.6941909790039
2019-08-19,101.13066864013672
2019-08-20,100.0506362915039
2019-08-21,100.54155731201172
2019-08-22,99.65789031982422
2019-08-23,94.84681701660156
2019-08-26,94.84681701660156
2019-08-27,94.2577133178711
2019-08-28,97.30144500732422
2019-08-29,99.55970764160156
2019-08-30,98.5778579711914
2019-09-03,97.4978256225586
2019-09-04,99.85426330566406
2019-09-05,101.42522430419922
2019-09-06,101.13066864013672
2019-09-09,104.95989227294922
2019-09-10,106.03992462158203
2019-09-11,106.92359161376953
2019-09-12,105.54899597167969
2019-09-13,106.33448028564453
2019-09-16,116.25118255615234
2019-09-17,111.04736328125
2019-09-18,109.28003692626953
2019-09-19,108.59273529052734
2019-09-20,108.69091796875
2019-09-23,108.59273529052734
2019-09-24,105.64718627929688
2019-09-25,105.05807495117188
2019-09-26,102.79981231689453
2019-09-27,102.79981231689453
2019-09-30,102.21070098876953
2019-10-01,98.77422332763672
2019-10-02,95.82867431640625
2019-10-03,97.79237365722656
2019-10-04,97.30144500732422
2019-10-07,96.41777801513672
2019-10-08,93.57041931152344
2019-10-09,94.15953063964844
2019-10-10,95.23956298828125
2019-10-11,97.59600830078125
2019-10-14,96.12322998046875
2019-10-15,96.71234130859375
2019-10-16,95.6323013305664
2019-10-17,95.23956298828125
2019-10-18,93.47222900390625
2019-10-21,95.04319763183594
2019-10-22,97.00689697265625
2019-10-23,98.18511962890625
2019-10-24,97.6941909790039
2019-10-25,98.47967529296875
2019-10-28,97.30144500732422
2019-10-29,98.67604064941406
2019-10-30,95.23956298828125
2019-10-31,95.1413803100586
2019-11-01,98.5778579711914
2019-11-04,102.79981231689453
2019-11-05,103.09437561035156
2019-11-06,99.75607299804688
2019-11-07,101.71977996826172
2019-11-08,102.50526428222656
2019-11-11,101.03248596191406
2019-11-12,100.24700164794922
2019-11-13,98.87240600585938
2019-11-14,98.47967529296875
2019-11-15,99.4615249633789
2019-11-18,97.20326232910156
2019-11-19,94.94500732421875
2019-11-20,96.71234130859375
2019-11-21,97.9887466430664
2019-11-22,97.6941909790039
2019-11-25,98.67604064941406
2019-11-26,96.8105239868164
2019-11-27,97.30144500732422
2019-11-29,95.9268569946289
2019-12-02,95.53411865234375
2019-12-03,93.47222900390625
2019-12-04,97.1050796508789
2019-12-05,96.12322998046875
2019-12-06,99.36333465576172
2019-12-09,99.75607299804688
2019-12-10,100.34518432617188
2019-12-11,100.6397476196289
2019-12-12,103.48711395263672
2019-12-13,102.4070816040039
2019-12-16,104.76351928710938
2019-12-17,106.03992462158203
2019-12-18,107.02177429199219
2019-12-19,107.70906829833984
2019-12-20,108.19999694824219
2019-12-23,110.5999984741211
2019-12-24,111.19999694824219
2019-12-26,111.5
2019-12-27,110.69999694824219
2019-12-30,110.5999984741211
2019-12-31,111.69999694824219
2020-01-02,111.5999984741211
2020-01-03,113.30000305175781
2020-01-06,115.69999694824219
2020-01-07,116.5
2020-01-08,113.30000305175781
2020-01-09,113.30000305175781
2020-01-10,112.0999984741211
2020-01-13,111.19999694824219
2020-01-14,111.9000015258789
2020-01-15,111.19999694824219
2020-01-16,111.5999984741211
2020-01-17,110.0999984741211
2020-01-21,107.9000015258789
2020-01-22,105.30000305175781
2020-01-23,104.19999694824219
2020-01-24,102.0
2020-01-27,98.5999984741211
2020-01-28,99.69999694824219
2020-01-29,98.0
2020-01-30,97.69999694824219
2020-01-31,95.5
2020-02-03,94.80000305175781
2020-02-04,95.19999694824219
2020-02-05,99.9000015258789
2020-02-06,98.69999694824219
2020-02-07,96.5999984741211
2020-02-10,94.69999694824219
2020-02-11,95.4000015258789
2020-02-12,97.0
2020-02-13,97.0
2020-02-14,95.80000305175781
2020-02-18,95.4000015258789
2020-02-19,98.80000305175781
2020-02-20,98.19999694824219
2020-02-21,96.0
2020-02-24,90.9000015258789
2020-02-25,85.69999694824219
2020-02-26,82.19999694824219
2020-02-27,78.0
2020-02-28,79.30000305175781
2020-03-02,80.5
2020-03-03,79.0
2020-03-04,79.4000015258789
2020-03-05,76.0
2020-03-06,68.69999694824219
2020-03-09,45.70000076293945
2020-03-10,48.79999923706055
2020-03-11,44.29999923706055
2020-03-12,41.0
2020-03-13,44.400001525878906
2020-03-16,40.099998474121094
2020-03-17,38.0
2020-03-18,35.29999923706055
2020-03-19,37.5
2020-03-20,37.400001525878906
2020-03-23,35.400001525878906
2020-03-24,41.79999923706055
2020-03-25,42.099998474121094
2020-03-26,43.20000076293945
2020-03-27,39.599998474121094
2020-03-30,39.0
2020-03-31,41.29999923706055
2020-04-01,39.900001525878906
2020-04-02,45.0
2020-04-03,45.29999923706055
2020-04-06,46.599998474121094
2020-04-07,47.79999923706055
2020-04-08,51.900001525878906
2020-04-09,52.099998474121094
2020-04-13,52.70000076293945
2020-04-14,50.79999923706055
2020-04-15,49.7599983215332
2020-04-16,47.79999923706055
