Date,IHI
2014-10-30,103.36659240722656
2014-10-31,104.12300872802734
2014-11-03,103.83207702636719
2014-11-04,103.76417541503906
2014-11-05,104.44302368164062
2014-11-06,104.92789459228516
2014-11-07,103.77388000488281
2014-11-10,105.06366729736328
2014-11-11,105.61641693115234
2014-11-12,105.7715835571289
2014-11-13,106.14010620117188
2014-11-14,105.57765197753906
2014-11-17,105.7134017944336
2014-11-18,107.38139343261719
2014-11-19,106.74134826660156
2014-11-20,107.02257537841797
2014-11-21,107.39108276367188
2014-11-24,108.54512023925781
2014-11-25,108.5160140991211
2014-11-26,109.27241516113281
2014-11-28,109.50516510009766
2014-12-01,109.27241516113281
2014-12-02,110.27128601074219
2014-12-03,110.77556610107422
2014-12-04,110.32945251464844
2014-12-05,110.80462646484375
2014-12-08,110.8628158569336
2014-12-09,111.14405822753906
2014-12-10,108.95240783691406
2014-12-11,109.5439453125
2014-12-12,108.27359008789062
2014-12-15,107.23591613769531
2014-12-16,106.62496185302734
2014-12-17,108.91361236572266
2014-12-18,111.48346710205078
2014-12-19,111.63862609863281
2014-12-22,111.98774719238281
2014-12-23,110.74644470214844
2014-12-24,111.36166381835938
2014-12-26,111.19644927978516
2014-12-29,111.11186981201172
2014-12-30,111.03409576416016
2014-12-31,109.95506286621094
2015-01-02,109.85787200927734
2015-01-05,109.58567810058594
2015-01-06,109.03157043457031
2015-01-07,110.9952163696289
2015-01-08,113.05607604980469
2015-01-09,112.22981262207031
2015-01-12,112.4339599609375
2015-01-13,111.71459197998047
2015-01-14,111.18964385986328
2015-01-15,109.95506286621094
2015-01-16,111.1313247680664
2015-01-20,110.62581634521484
2015-01-21,110.79109954833984
2015-01-22,112.75474548339844
2015-01-23,112.41449737548828
2015-01-26,112.57975769042969
2015-01-27,111.96733093261719
2015-01-28,111.01465606689453
2015-01-29,112.44365692138672
2015-01-30,110.39251708984375
2015-02-02,111.2090835571289
2015-02-03,112.48255920410156
2015-02-04,112.08397674560547
2015-02-05,113.64907836914062
2015-02-06,112.58946990966797
2015-02-09,110.9077377319336
2015-02-10,112.27840423583984
2015-02-11,112.2978515625
2015-02-12,113.06581115722656
2015-02-13,113.97957611083984
2015-02-17,114.6600570678711
2015-02-18,115.46692657470703
2015-02-19,115.06835174560547
2015-02-20,116.24461364746094
2015-02-23,116.6042709350586
2015-02-24,116.62372589111328
2015-02-25,116.30292510986328
2015-02-26,116.19600677490234
2015-02-27,115.70021057128906
2015-03-02,116.77926635742188
2015-03-03,115.44747161865234
2015-03-04,115.50579833984375
2015-03-05,116.40013885498047
2015-03-06,113.96015167236328
2015-03-09,114.46563720703125
2015-03-10,113.39634704589844
2015-03-11,113.64907836914062
2015-03-12,115.06835174560547
2015-03-13,114.26148986816406
2015-03-16,116.85704803466797
